

Remind me to Check Discrete Maths MARKS	Check Discrete Maths MARKS
Set alarm at 6 am	Not Found
Remind me tomorrow at 10am for the dhoti order	for the dhoti order
Will you please remind me of making payment for stay to attendant before leaving for Airport. Time 03.45 pm today	making payment for stay to attendant
I want to set a reminder for my exam	my exam
Remind subash kamble at 5 today to check wooden flooring and door of e and f building	subash kamble and check wooden flooring and door of e and f building
Hey please remind me tommorow to complete my english (log book), maths ( assignments) and sst homework	complete my english (log book), maths ( assignments) and sst homework
My mom gave me tiffin for today's Dinner and tomorrow's Breakfast. Remind me to eat the tiffin today and tomorrow	eat the tiffin
I thot reminder ll speak up and make me aware...	speak up and make me aware...
Subject for a reminder?	Not Found
There is a small change in my reminder for tomorrow	There is a small change
Yes, i want reminder everyday	Not Found
Plz xxl all morning alarm for me	alarm for me
I have remind any other erson	any other erson
Remind me tomorrow at 9 pm about the test in parivarthana school at 1 30.	the test in parivarthana school
Reminder 3 for VAT on 1 July 2017	Not Found
Thank you for reminding me!	Not Found
I'm sorry but I have been receiving calls since morning, there hasn't been any issues yet! But anyways since this was the first time, I let go, else I'll have to delete the app! Coz my task got delayed now!	delete the app! Coz my task got delayed now!
Can i get information about how to apply or where to apply for passport?	apply or where to apply for passport
Remind me to take letter from neelam at 11am.	take letter from neelam
Set a reminder to make a school fees for drish and Neeryaan chheda on next Monday	make a school fees for drish and Neeryaan chheda
Remind me to take a portable charger tomorrow at 8:45 AM and 9:00 AM for Chandan	take a portable charger and Chandan
Remind me to picky my clothes today at 3 pm	picky my clothes
Call me five times	Not Found
Call me 5 times	Not Found
"Remind about ""Attendance"" on coming Sunday at 12pm"	Attendance
Call me once more at 8:30 am	Not Found
Remind me to check notes on 26 dec 11a.m	check notes on 26 dec 11a.m
Remind me to take my notes	take my notes
Remind me to sleep at 11:15	sleep
Remind me tomorrow that take clothes at 12 pm	take clothes
Can you plz remind me for exam	exam
Change scheduled today	Not Found
just give a missed call	give a missed call
Schedule it for every day from now on	Not Found
Can we link the reminder to some other mobile number	some other mobile number
Remind me to talk to my dad about bank	talk to my dad about bank
I wanna have a calling reminder	have a calling reminder
Remind me again at 6:40	Not Found
Remind me today evening for buying tablets	buying tablets
Keep alarm for 8:20pm	Keep alarm
reminder to practice ginan fr friday	practice ginan fr friday
Remind me to wash dishes after 1 hour	wash dishes
Dear Nalini can u pls remind me to wish Mr Prahlada for house warming on 4 dec at 11 am by cal..	wish Mr Prahlada for house warming on 4 dec
Remaind me 1:14	Not Found
And I have to meet Monisha at her store by 4:30. Remind me at 3:30.	meet Monisha at her store
Set a reminder to Watch Impractical Jokers at 11:40 am tomorrow	Watch Impractical Jokers
Reminder can be modified from 8 am to 11pm	Not Found
Remind me to check with aarti for the remaining documents at 10.30 am tomorrow	check with aarti for the remaining documents
Can we get a reminder on another number	another number
Remind me before 1 day	Not Found
P?l?z? s?e?t? i?n? u?r? r?e?m?i?n?d?e?r? t?o? r?e?m?i?n?d? m?e? t?h?a?t? i?. H?v? a? m?e?e?t?i?n?g? b?c?z? t?h?a?t?s? v?a?r?y? i?m?p?o?r?t?a?n?t?. F?o?r? m?e?	Not Found
Will u please tell me ur method of reminding	ur method of reminding
Call on 866 005 8991	Call
Call to starwear karkala today 01:00pm for payment confirmation	Call to starwear karkala and payment confirmation
Just make a reminder that i need to go shop for pamphlet around 3.00 pm	go shop for pamphlet
Call me for two times continually	Not Found
The reminder data are stored in my phone or in your cloud ? Of I login to haptik in another phone, will i get reminders there too ?	data are stored and haptik and another phone, will i get reminders there too
What is this reminder for?	What and ?
Reminder me about laundry by 9pm	laundry
Shubham 6december 12:01am	Not Found
Remind me to go Airport at 10 am	go Airport
Remind me at 8.00 pm for shopping	Not Found
Can you remind me to study maths at 1 30	study maths
Set a reminder for coming wednesday 9 am to remind me test of parallelograms to be set	coming and test of parallelograms to be set
Please send msg reminder to my phone	my phone
Remind me to listen to 'Mogwai' today at 2pm.	Mogwai'
Hey, can you remind me about something?	something
Change the time interval... 6.15 am and 6.30 am...set it accordingly	Change the time interval
I need to set some reminders	set some reminders
Hi i need a reminder for lunch	lunch
Set me alarm of 9:30am	Not Found
Remind me to cm in at 11:40	cm
Can you call me on 9886231012?!	Not Found
Riddhi set an remainder plz	Not Found
Call AK SIL Monday 14/11/2016 AT 11 AM	Not Found
Reminder to catch my train	catch my train
I have to submit photograph to presidency school,please remind me.	submit photograph to presidency school
Thanks Srushti	Not Found
Ya.. and remind me to get the documents arrested on that day...	get the documents arrested
Remind me today at 12:25 to pay my bills	pay my bills
Your name reminded me of sumone very special	sumone very special
Please remind me to recharge my cell today	recharge my cell
Hi can you remind me on 7th Oct at 2.30 pm to carry money for bus tickets	carry money for bus tickets
"Remind me to watch ""Modhati pellichoopulu"" at 5pm today"	"watch ""Modhati pellichoopulu"
Set alram	Not Found
Hi please give me a reminder on next Monday 8:45 Am To take documents for Zeus's GST registration	take documents for Zeus's GST registration
ya..	ya
Remind me to cut my nails	cut my nails
Nd also add a note that i want to ask ger about vikas	ask ger about vikas
10.30am to attend to Publication job 11.30am to attend PG exams job 12 30pm to go to the Construction site	attend to Publication job and attend PG exams job and go to the Construction site
Will u change the time of these reminders	u change the time of these reminders
I set remainder	Not Found
Remind me close for iron	close for iron
Can u plz postpone that reminder to Monday??	Not Found
Can u plz call again at 7:45	Not Found
Can you set a reminder that reminds me every day after tomorrow means leaving a day?	reminds me and means leaving a day
Hi give me a reminder to take passport by tonight 9 pm	take passport by
Can you remind me on SANKASHTI CHATURTHI of every month?	Not Found
Will get back to u ty reshma..	u ty reshma..
Remind me to fill company forms at 10:30pm today	fill company forms
And set a reminder of 6:35 today	Not Found
Can you hlp me about recharge ??	recharge ??
I want to start reminder from 8am	start reminder from 8am
Hye thanks for sharing this link,.. already I said about your aap to my friends	sharing this link,.. already I said about your aap to my friends
I want to know about CIA course	know about CIA course
Thanks for your reminder	Not Found
Will it ring repeatedly ?	Not Found
You forgot the 6pm reminder	Not Found
Remind me at 10 am	Not Found
Broh set a reminder for me to check out the notes at 9	check out the notes
Remind me to buy 3 packets of falahari for satyaki tomorrow at 10.30 am and again at 11am and then 12pm	buy 3 packets of falahari for satyaki and 10.30 am and again
Reminder at 9 pm	Not Found
Wish Birthday Name: Anniversary Date: December 6, 2016 Time: 12 00 AM	Not Found
Remind me to kiss u	kiss u
Thank you deepika. You made my day.	Thank you deepika. You made my day
Can I change the name of my reminder	Not Found
Delete all my alarm for tomorrow	Delete all my alarm
one more reminder set	Not Found
Please remind me everyday to take tablets at 3 in the afternoon	take tablets
Who will call at 9.15?	Who will call
Remind to book conference room on 15 nov at 10:30 am	book conference room
How to close reminders	close reminders
Hey...pls remind me to wash scuty on 4 jan. At 11 AM	wash scuty on 4 jan.
Can i get the remainders offline	Not Found
When did I tell u ppl to start my reminder s from 2am	start my reminder s
Remind me to buy milk at 7:22	buy milk
Call me at 9:10 A.M	Not Found
Please also remind me to have dry fruits and salad at 11 am everyday	have dry fruits and salad
Nd i want remainders after every 2 hrs...as tommorrow is my paper	Nd i want remainders
Remind 5.50 today's	Not Found
Remind me about pf at 1	pf
Can 7 reset the reminder for 7 pm	Not Found
U ll remind me right?	Not Found
I want to drink coffee so remind me after 15 mins	drink coffee
Can u pls remind of getting a haircut tomorrow	getting a haircut
Remind me to take airticket printout at 6:30pm today please	take airticket printout
remind me to study the gastro system tomorrow at 7 pm	study the gastro system
I want to add one reminder	one reminder
Remind to order transcripts	order transcripts
Can you set previous remainder between 12 pm and 10 pm	Not Found
Need to send a reminder	send a reminder
Can you remind me everyday at 4 pm ??	Not Found
Hi Please remind me to have b12 daily at 9 pm for next 20 days. And d3 every Sunday at 9 pm for next 12 weeks	have b12 and d3
Thank you for the reminders.	Thank you for the reminders
Thanks for alert me	Not Found
Can u remind me once in 2 hours	Not Found
Reminder to attend marriage function of Rahul pareekhs younger brother on 30th November 2016	attend marriage function of Rahul pareekhs younger brother
Can you remind me about course registration on 4 Jan?	course registration
Remind me to pick cigerettes	pick cigerettes
Oh dear I forgot the paper clips! Could you give me a reminder of the same today at 9pm	Not Found
Call on 7676544991	Call
Ring it at sharp shreyansh	Not Found
"I had previously set the hourly reminders for ""filling info in Mast"""	filling info
